Date,Open,High,Low,Close,Volume,SMA5,SMA10,Ret1,Ret5,Target
2023-02-17,0.741272539615081,0.7318365514144588,0.7366571961017934,0.7406695938529089,0.03867043604900197,0.7313400691632721,0.7316595071569251,0.5404229371565027,0.4871095498102971,1
2023-02-16,0.7553275453827939,0.7517437509354887,0.7546818195704641,0.7531406269057201,0.03728261800736743,0.7392963067797235,0.7337871997270599,0.5237938582274788,0.5411718859263924,1
2023-02-15,0.768380790480238,0.7636880706481066,0.7677573091375676,0.7750030491523356,0.035860532853593766,0.7482493815917398,0.7394351999751871,0.558675866364749,0.5550947405982462,1
2023-02-14,0.7815858174974197,0.7763807813201618,0.7772278740109368,0.7836931333089402,0.050749593078043345,0.7609621324932004,0.7474683249848797,0.5078208408949613,0.6217563933425883,0
2023-02-13,0.766316556371805,0.7752731627001946,0.7707206794366541,0.781101353823637,0.06339415745738028,0.7724380668742384,0.7542608129274382,0.46625605140195847,0.599568717056937,0
2023-02-10,0.7477688057798554,0.7438108067654542,0.7508935936211163,0.7560373216245885,0.03150860961192496,0.7755393381493285,0.7582742738396165,0.38384593265957434,0.4550231240982593,1
2023-02-09,0.7850160888834923,0.7734171531207903,0.757431338404668,0.7576228808391268,0.05525571832433822,0.7764438756045633,0.762740567281299,0.48172157405119537,0.41794798094227303,1
2023-02-08,0.7831947058466395,0.7817392605897321,0.7678489597653744,0.7671057446030004,0.0802193095176904,0.7748501667548643,0.7664500721120295,0.5115058811434727,0.37740728036336696,1
2023-02-07,0.744733167385101,0.7578206855261188,0.7491216814835182,0.7696365410415904,0.07370855821125674,0.7720134880687203,0.7714281283439044,0.48516474906667795,0.3579118706245429,0
2023-02-06,0.7353530447453099,0.7264780721448885,0.7329300705709834,0.7367361873399194,0.025717467660412916,0.7630604132567039,0.772699781337717,0.35342406302125373,0.2602134867278503,1
2023-02-03,0.7417278853742942,0.7441400987876066,0.7400177191213761,0.7415538480302477,0.03709414889060224,0.7601375881462522,0.7727897275250842,0.49438921854535856,0.35494000222555977,1
2023-02-02,0.739542225730071,0.7456069450681035,0.74047597226041,0.7606110501280645,0.0543990405208601,0.7607406131164085,0.7735496177287036,0.5490960786797462,0.4129150953052571,0
2023-02-01,0.7066966182988282,0.7171381529711122,0.7044878257416063,0.7244785949506037,0.03855050115651504,0.7521382773176464,0.7684102786781012,0.3399065010082333,0.2634466735029073,0
2023-01-31,0.6928844636026956,0.695494686424188,0.6967891730058351,0.7094157824124894,0.032742225648933435,0.739985478174188,0.7608547989392553,0.4164521496983754,0.20645359524222798,0
2023-01-30,0.6961022403011353,0.6884598114054782,0.694497907310665,0.6938651055006708,0.03128587338302065,0.73133391584725,0.7519811423165794,0.4133123959559743,0.257203184316776,1
2023-01-27,0.7097019003096351,0.7011225864391558,0.7086426542021813,0.710482985729967,0.03267369142465519,0.7250636868208277,0.7473473628708341,0.543827544181793,0.29798426380173476,0
2023-01-26,0.6934915912816465,0.6965723694057776,0.6938869031252863,0.709995121356263,0.04408463805362803,0.7148491822243007,0.742502675123676,0.47377215612922224,0.23595585676607622,0
2023-01-25,0.6656547872017485,0.6815746145786559,0.6599761708367702,0.6874618855958045,0.10096804591793027,0.7073790565735875,0.7344013150752913,0.3853560725724644,0.27511255548647595,1
2023-01-24,0.690000607127679,0.6835204310731926,0.6891210704793327,0.6918221734357848,0.04636340272423542,0.703828593228891,0.7264860505869765,0.49375191618333525,0.3410130671738618,1
2023-01-23,0.6857507133750227,0.6871426433168687,0.686707603947087,0.6934687156970363,0.041257603015505864,0.703748600120605,0.7220848905913185,0.482493719664191,0.40158955655451534,0
2023-01-20,0.6667779734078076,0.6739110911540189,0.6710047963828552,0.6862727161849006,0.04790542277049602,0.6988628671991336,0.7164617030845339,0.4462225258346043,0.3178151966874281,0
2023-01-19,0.6635298403254204,0.65828468792097,0.6593040662328538,0.6609952433223564,0.03589479996573289,0.6889744883517727,0.7063287998387171,0.37106676922232107,0.2304644817039524,1
2023-01-18,0.6871774634205573,0.6788205358479269,0.6740903675190175,0.6728259543846811,0.03872183671721066,0.6860208966612108,0.7010747018594048,0.5264631692899429,0.3498929522444498,1
2023-01-17,0.6762491651994414,0.6744199970064362,0.6788867503742402,0.6866691059885351,0.03819069647905422,0.6849809862534919,0.6987609137291999,0.5341166580627763,0.3844226687711827,0
2023-01-13,0.6733045959565297,0.669809908696303,0.6722573549628814,0.6832540553726064,0.02381564293669151,0.6829196253861205,0.6976815594807932,0.461595231825912,0.36624158546027735,0
2023-01-12,0.668022585149657,0.6713964975303098,0.6681025265023066,0.6810586656909379,0.03382163968131585,0.6818674083463578,0.6946885225563327,0.4665999428040423,0.38406009480688014,0
2023-01-11,0.6559711007224819,0.6595719203712018,0.6606177252314178,0.6727039882912551,0.035911933521802455,0.6842302816988075,0.6908952747235706,0.44088717211168743,0.44710467748575056,0
2023-01-10,0.6452552971889988,0.6456817841640473,0.649069746127761,0.6516038541285523,0.033307632999228995,0.6799475737474925,0.6872478017461966,0.3867139884148586,0.3244197090426877,0
2023-01-09,0.6412786108918705,0.6454722346954049,0.6462591268750191,0.6463288205878766,0.03359890345241155,0.6718067366503809,0.6826202254857868,0.4528012329471471,0.25643746652741195,0
2023-01-06,0.6308056584299678,0.6290675048645412,0.624690679131152,0.6396511769728016,0.06198920585967617,0.6630074947389147,0.6771459144270583,0.44648416087242154,0.24384094180471202,0
2023-01-05,0.6435553396879363,0.6344259841341117,0.6320532795649649,0.6316623978533967,0.05448470830120791,0.6530391227832678,0.6715909619589658,0.4404016863239754,0.22214747609216035,1
2023-01-04,0.6589460263493413,0.6503517437509355,0.6448843674579172,0.6523661422124649,0.07341728775807418,0.648934860996591,0.6707132112339687,0.5683569980175175,0.3276817696114518,1
2023-01-03,0.6917612773966365,0.6889088459811405,0.679833806861577,0.6843212586900842,0.03126873982695108,0.6555373690882016,0.6718825116697423,0.6144588791471399,0.5278700156450375,1
2022-12-30,0.6769777184141825,0.6715761113605748,0.6775730913756759,0.6850530552506403,0.024860789856934806,0.663352080436147,0.6717181272583471,0.4787655953940416,0.5519185494504566,1
2022-12-29,0.6692064841236112,0.6774434964825624,0.6744875202395137,0.6886815465300646,0.021091407521631116,0.6732466125995298,0.6722702107532217,0.4907762518393813,0.5933833860144264,0
2022-12-28,0.6729706757331066,0.6708576560395151,0.6699660892677115,0.6689230393950482,0.016739484279962306,0.6807659647784191,0.6710357768714235,0.39418607075853623,0.5493906912576825,1
2022-12-27,0.6784651812276121,0.6684927406076935,0.6750374240063546,0.6763324795706793,0.015403066906536454,0.6856024711717145,0.6714048663988957,0.5071504207139623,0.4943749247739191,1
2022-12-23,0.6706028777851982,0.6683131267774285,0.6692634344545261,0.681729479204781,0.023610040263856765,0.685079439309844,0.6744692399547167,0.4983810875702129,0.3935682296756112,0
2022-12-22,0.6862364155181835,0.6776530459512049,0.6690495829896435,0.6800829369435297,0.03630600531140238,0.6840764487982575,0.67790270303801,0.46886749836014874,0.3849167764171718,1
2022-12-21,0.6875417400279279,0.6885196826822332,0.688112913573458,0.69910964751799,0.027824895056969074,0.6861808828777828,0.683950808740288,0.5551785447685299,0.4408031012812749,0
2022-12-20,0.6805901281039403,0.6804071246819339,0.6829499282070082,0.6910903768752287,0.03024072646277735,0.6906543436257799,0.6899958128498984,0.44309581571256784,0.485560749824238,0
2022-12-19,0.6971647137392994,0.6872923215087562,0.6838358842758072,0.6869740212221003,0.03803649447442817,0.6928018509174593,0.6935161205278911,0.45879521669654866,0.4422355838963715,1
2022-12-16,0.7083662194159432,0.7011525220775333,0.6984999847248954,0.6999024271252592,0.13478968559924612,0.6964692272665739,0.6951010343811547,0.5292060550519466,0.4694962315692457,1
2022-12-15,0.7240604699168235,0.7142044604101182,0.710200714874897,0.7130747652152701,0.04807675833119164,0.7031271152023826,0.6979513980428951,0.5292709209100774,0.5239803593711317,1
2022-12-14,0.734411996842936,0.739320461008831,0.7314942107353435,0.7381083058909624,0.04793968988263514,0.710997206394526,0.7029790797574555,0.5757194178522624,0.5423540728245873,0
2022-12-13,0.7482545079230162,0.743301900913037,0.7277059847859957,0.7371935601902672,0.0594363060053114,0.7203010202197964,0.7099235457407379,0.4721903535909408,0.569529454986331,0
2022-12-12,0.7050270171817132,0.7092351444394551,0.709681361317325,0.7237467983900475,0.03940717895999314,0.7277219193423335,0.7147465223392211,0.4236705158083123,0.5365759566588326,0
2022-12-09,0.6966790115961387,0.6965723694057776,0.7004857483273761,0.7021283083302842,0.02258202689968303,0.7281711114119398,0.7168214878340027,0.390573307862905,0.4109602488792323,1
2022-12-08,0.6971040009714042,0.6978596018560096,0.6971252253077933,0.7081656299548725,0.0259059367771781,0.7271804275323972,0.7196780546810787,0.5001952469500776,0.3857986222814999,0
2022-12-07,0.6970736445874568,0.6901362071546175,0.694528457519934,0.6989266983778509,0.022273622890430906,0.7192734164441217,0.7196594451250716,0.43858413820241016,0.2699849274542848,1
2022-12-06,0.7152571185720357,0.707199521029786,0.6993248403751566,0.701213562629589,0.025700334104343355,0.7120125035381567,0.7206891738907928,0.485035418550819,0.28071251431643796,1
2022-12-05,0.7188695282617934,0.7130669061517737,0.7124003299422601,0.7167032564946945,0.02592307033324767,0.7105910875370738,0.723713226741932,0.5385801414962056,0.3786552736844652,1
2022-12-02,0.7122214801772813,0.7197724891483311,0.7173800140530964,0.7314001707525308,0.024158314058082758,0.7164982709181977,0.7269171719678055,0.5341524448701714,0.5071793382306008,0
2022-12-01,0.7245158156760367,0.719952102978596,0.7211376897931752,0.730393950481766,0.03188554784545533,0.720984038298239,0.7286788766031358,0.47180307163519036,0.48148195072959954,1
2022-11-30,0.6841418250258029,0.7175871875467744,0.6873491583417346,0.7317660690328088,0.06880836117536195,0.7276111596539375,0.7280337453282261,0.4810859645871436,0.5203763758551697,0
2022-11-29,0.6866614048934491,0.680047897021404,0.6823083738123608,0.6866081229418222,0.018041634541249036,0.7246637212793975,0.7228882030922879,0.29968605331580156,0.35097900497298745,1
2022-11-28,0.7008681925808998,0.6916030534351145,0.6902208780130143,0.6909684107818026,0.02977812044889917,0.7194703225568259,0.7195539909743653,0.4937729157759611,0.3131883433485584,1
2022-11-25,0.7046020278064477,0.6977398593024996,0.7083371521094919,0.7084400536650811,0.003032639424312516,0.7148368755922566,0.7201960206566071,0.5476076097124862,0.3243882650799522,1
2022-11-23,0.6978932669540404,0.6964825624906451,0.7008218006293343,0.7087144773752897,0.020697335732031186,0.7104618679006116,0.7202518493246282,0.4768303832792684,0.32867767280554505,0
2022-11-22,0.6933094529779613,0.6875916778925311,0.6899459261295939,0.7009391389193804,0.020971472629144183,0.7042408654023654,0.7204565544407053,0.44449096430487983,0.29749778690586814,0
2022-11-21,0.6867524740452917,0.6856757970363717,0.6914123361745028,0.6918526649591414,0.03248522230789,0.7052992357581501,0.71950436549168,0.4388437322956651,0.4220737373890574,0
2022-11-18,0.6930666019063809,0.6828917826672654,0.6848134909724133,0.6893218685205513,0.03457551614837659,0.7049669566929619,0.7167191352759642,0.4653280396248702,0.3970679550538603,1
2022-11-17,0.6756723939044381,0.6814249363867685,0.6805364616747624,0.6907244785949507,0.026882549473143152,0.7013918800841773,0.7125816106570723,0.4815109124925453,0.3405025142821594,1
2022-11-16,0.6908809422621577,0.6830713964975303,0.6890599700607949,0.6908769362117331,0.02854450441189069,0.6977921902113049,0.7085619465595583,0.47635494941330897,0.34009501107882706,1
2022-11-15,0.6995932244551029,0.6926508007783266,0.6878685118993064,0.6916087327722893,0.04105200034267112,0.6959092755085716,0.7044771490160198,0.4787385740436163,0.3697608966563077,0
2022-11-14,0.6884524315463543,0.6834006885196827,0.6853633947392539,0.690328088791316,0.04058939432879294,0.6956016097074714,0.7048555433214956,0.47046339043874397,0.3975151384213356,1
2022-11-11,0.6914880699411087,0.695614428977698,0.6936730516604039,0.7072813757775339,0.04658613895313972,0.6992259128444318,0.7065148953987872,0.5455356789504073,0.46803723617875254,0
2022-11-10,0.6685386436767652,0.6816644214937884,0.672501756637033,0.6946883766312965,0.06654673177417973,0.7000258439272924,0.7051160771055938,0.42504032862629937,0.4173396075428639,0
2022-11-09,0.6440713982150447,0.6376590330788804,0.639904683347081,0.6383705329918282,0.034986721494046094,0.689429833737401,0.6979607028208986,0.2451935994196844,0.213320446608982,1
2022-11-08,0.648108797280068,0.6466995958688819,0.64451776494669,0.6516648371752652,0.03556926240041121,0.6813689897485755,0.6929485290696773,0.5346239850534424,0.2588494741246973,0
2022-11-07,0.6277396636512659,0.6370004490345756,0.6305868695200563,0.6486156848396146,0.04466718067334875,0.6729512534304736,0.6885504706666873,0.4624764872509199,0.2522047644935358,0
2022-11-04,0.6142614291785563,0.6165843436611286,0.6066049552439434,0.628857177704598,0.05030412062023473,0.6571249246218787,0.6824000124063706,0.3894840275392089,0.1258531022040163,0
2022-11-03,0.6219719507012325,0.613051938332585,0.6082852167537347,0.6070862300280522,0.05002998372312173,0.6394464476906604,0.6738923437184995,0.3779185488495659,0.08815452868869228,1
2022-11-02,0.6504158824600814,0.6456518485256698,0.6267986435707085,0.6249237711916087,0.0530797567035038,0.6367328353249566,0.6671835987779725,0.5585357447510573,0.35070917765754756,1
2022-11-01,0.666019063809119,0.6589432719652747,0.649039195918492,0.6495304305403098,0.039681315857106145,0.6363021032034163,0.6629034008963602,0.586924229661655,0.39487137278780515,1
2022-10-31,0.6634691275575253,0.6564885496183206,0.6607399260684936,0.6616050737894865,0.035860532853593766,0.6389234158287901,0.6599817006032598,0.5283625736377794,0.4527983492451131,1
2022-10-28,0.6406411268289721,0.6615177368657387,0.6451593193413376,0.6730089035248201,0.05691767326308575,0.6478334174286522,0.6564955104446132,0.5245903655223211,0.5771824163313041,0
2022-10-27,0.6552121911237933,0.6528064660978895,0.6443344636910764,0.6452006342236858,0.05652360147348581,0.6555250624561576,0.6514616255447171,0.35846462623682784,0.5583773521623454,1
2022-10-26,0.6556068241151114,0.6666067953899117,0.6574099532581799,0.6591352603976094,0.12893000942345584,0.6624290830328464,0.6535738101515128,0.5368508962807734,0.5387618511936854,1
2022-10-25,0.7044502458867099,0.7047447986828319,0.705587633275288,0.7181058665690938,0.04686027585025272,0.676267890766334,0.660332180574725,0.7292881018125787,0.6654891542150687,0
2022-10-24,0.6938255115050694,0.6951653944020356,0.691717838267192,0.7077082571045249,0.029949456009594793,0.6855717045916045,0.6663430671649891,0.4344695507292484,0.5764660272861823,0
2022-10-21,0.6664440531843847,0.6806765454273312,0.6709742461735864,0.6920661056226369,0.032331020303263944,0.689417527105357,0.6727726687654111,0.4128030517515642,0.4735763339469032,0
2022-10-20,0.6695707607309818,0.6756174225415357,0.6721046039165368,0.6738626661788023,0.0246380536280305,0.695201644166041,0.6795651567079695,0.4009480899635628,0.5134071355625293,1
2022-10-19,0.6734260214923198,0.6705283640173627,0.6703326917789387,0.674868886449567,0.021519746423370168,0.6983767552333953,0.684645565497883,0.47996554997833024,0.4624164405040448,1
2022-10-18,0.6922469795397972,0.6834605597964377,0.6736321143799835,0.6810281741675814,0.032382420971472634,0.690894322950638,0.6878495107237567,0.5016332207011417,0.2738336285962577,0
2022-10-17,0.6697225426507194,0.668582547522826,0.672898909357529,0.6780704964020002,0.0354835946200634,0.68491329977725,0.6895243707643876,0.4633930083944434,0.29833091908354126,0
2022-10-14,0.6688725639001882,0.6634336177218979,0.6521553172639232,0.6507195999512135,0.03901310717039322,0.6765694032514122,0.6872571065242001,0.36119931589188936,0.2538795945423842,1
2022-10-13,0.6212433974864914,0.6600209549468642,0.6240185745272355,0.6680387852177095,0.06017304891630258,0.6753941198912093,0.6895801994324087,0.5510954426378654,0.3814781377660594,0
2022-10-12,0.6380911905773784,0.6353539889238138,0.6387743256041305,0.6421514818880352,0.024792255632656555,0.6687916117995988,0.6878526123164245,0.3658053969226307,0.28219009621190166,0
2022-10-11,0.6448303078137332,0.6389462655291124,0.6392325787431645,0.6411147700939139,0.0394757131842714,0.6607369211267953,0.6800210908301413,0.4711598994932245,0.2568636109173087,1
2022-10-10,0.6613138242972497,0.655410866636731,0.6472367335716249,0.6528235150628126,0.03822496359119336,0.6556419754605757,0.6744382240280384,0.5273925244380968,0.31019061178980756,1
2022-10-07,0.6851435856960719,0.6756473581799132,0.6669110683408181,0.6680387852177095,0.05198320911505183,0.6591370589610742,0.6719941690057843,0.5417405450160697,0.469192129983089,1
2022-10-06,0.7064841236111955,0.7026493039964077,0.7063513885070114,0.7063056470301255,0.021948085325109227,0.6668594705686894,0.6752942636043608,0.6382154537011416,0.5456872413484104,1
2022-10-05,0.7005949851253719,0.7033677593174674,0.7003024470717625,0.7136541041590437,0.02213655444187441,0.6812889966402894,0.679239489477847,0.5053436211191321,0.6796267649987986,0
2022-10-04,0.6978629105700929,0.7027091752731628,0.7029908654874286,0.7126783754116356,0.0470487449670179,0.6957308293439335,0.6824589426670596,0.47183311723653526,0.6802802658717121,0
2022-10-03,0.6684779309088701,0.6765154916928604,0.6714630495218892,0.687858275399439,0.036751477769211005,0.7028009894532162,0.6834545539134345,0.3765363790854838,0.5364800892040152,0
2022-09-30,0.6772205694857628,0.6733123783864691,0.6655668591329851,0.6639529210879376,0.04841942945258289,0.7019764451062678,0.6848006451312749,0.37696178832721294,0.3877824142965503,1
